ID,지역,도서관명,상호대차 유무,순회사서 유무,지원 여부,지원인력,지원예산,지원장서,지원프로,외부대출여부,대출도서 전용프로그램 여부,전용프로그램 공공도서관 연계 여부,연간 도서대출 권수,연간 증가 장서 수,총 보유 장서 수,연간 증가 연속간행물 수,현재 총 보유 연속간행물 수,건물면적,열람석,PC 유무,관리자용 컴퓨터,이용자용 컴퓨터,연간 총 이용자 수,1일 평균 이용자 수,회원등록자 수,총직원,총봉사자,자격증직원,자격증봉사자,도서구입비,인건비,운영비,합계,실시여부,독서프로수,독서프로실시횟수,독서프로참가자수,문화프로수,문화프로실시횟수,문화프로참가자수
2804,부산,당감2동새마을문고,0,0,0,0,0,0,0,1,1,0,1195,302,6787,0,0,80,20,1,1,1,265,5,0,0,0,0,0,1000000,0,1200000,2200000,1,1,1,17,1,1,61
2805,부산,당감뜨란채 작은도서관,0,0,1,1,3000000,15,0,1,1,0,1200,200,7000,0,0,65,48,1,1,0,5220,20,340,0,11,0,0,1000000,2000000,2000000,5000000,1,0,0,0,2,2,20
2806,부산,당리작은도서관,1,0,1,0,0,0,0,1,1,1,8988,0,4973,0,0,224,55,1,1,2,41316,132,0,0,0,0,0,4375000,4962875,11605000,20942875,1,1,10,119,1,8,39
2807,부산,당리푸르지오 푸른나무도서관,0,0,0,0,0,0,0,0, , ,0,700,2500,0,0,156,60,0,0,0,471,3,0,0,6,0,0,0,0,1200000,1200000,0,0,0,0,0,0,0
2808,부산,대림작은도서관,0,0,1,0,0,0,0,0, , ,0,1247,11216,6,4,91,15,1,1,0,8613,33,1338,0,1,0,0,7920000,0,6000000,13920000,1,3,6,108,14,112,2109
2809,부산,대우도서실,0,0,1,0,1000000,0,0,1,1,0,6000,570,9070,0,0,33,12,1,1,1,5220,20,1911,0,17,1,1,4000000,4200000,1800000,10000000,1,1,12,72,4,22,200
2810,부산,더나눔작은도서관,0,0, ,0,0,0,0,1,1,0,1200,231,2712,0,0,146,32,1,1,0,3130,10,195,1,0,0,0,0,18000000,45500000,63500000,1,1,35,189,0,0,0
2811,부산,덕천문고,0,0,0,0,0,0,0,1,0,0,500,100,1600,0,0,33,20,1,1,0,2610,10,50,0,1,0,0,0,0,0,0,1,2,40,10,3,10,10
2812,부산,동래 작은도서관,0,0,0,0,0,0,0,0, , ,0,300,1000,20,20,99,24,1,1,3,1565,5,0,2,10,0,0,0,0,0,0,1,1,4,10,0,0,0
2813,부산,동매누리 작은도서관,1,0,1,0,0,0,0,1,1,1,6881,776,6298,0,0,108,30,1,1,1,17215,55,0,0,0,0,0,4375000,4962875,11605000,20942875,1,6,40,312,2,10,124
2814,부산,동서남-BOOK 작은도서관,1,1,1,0,0,100,0,1,0,0,2000,300,6300,1,2,80,25,1,1,2,2088,8,0,1,0,0,0,2000000,0,2000000,4000000,1,2,10,10,0,0,0
2815,부산,동일도서관,0,0,1,0,0,100,0,1,0,0,1000,0,6000,5,5,108,30,1,1,0,3650,10,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0
2816,부산,동항작은도서관,0,0,0,0,0,0,0,0, , ,0,50,2550,10,2,57,30,0,0,0,1825,5,0,0,2,0,0,500000,0,0,500000,0,0,0,0,0,0,0
2817,부산,동화와 시,0,0,0,0,0,0,0,1,0,0,200,0,2300,0,0,35,20,1,1,0,525,5,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,부산,들꽃이야기 작은도서관,0,1,1,0,0,140,0,1,0,0,12000,550,7500,1,7,90,16,1,1,1,27000,25,81,1,1,0,1,1200000,21600000,9600000,32400000,1,4,260,2080,6,72,864
2819,부산,디딤돌작은도서관,0,1,1,0,0,0,0,1,1,0,6036,649,8078,0,0,113,36,1,1,0,6370,26,0,0,0,0,0,6160000,0,0,6160000,1,2,28,461,2,28,499
2820,부산,로뎀나무 아래 작은 도서관,0,0,1,0,0,50,0,0, , ,0,50,1100,0,0,49,18,0,0,0,628,4,0,0,1,0,0,0,0,300000,300000,0,0,0,0,0,0,0
2821,부산,롯데캐슬2차 북돋음터,0,0,1,1,0,50,1,1,1,0,1600,1175,2989,0,0,77,40,1,1,0,4320,15,92,0,12,0,0,0,40000,60000,100000,1,3,3,60,0,0,0
2822,부산,르네상스 작은도서관,0,1,0,0,0,0,0,0, , ,0,365,3675,1,3,33,16,1,1,0,1520,10,950,0,11,0,1,1800000,0,3600000,5400000,1,1,12,135,2,4,62
2823,부산,리슈빌도서관,0,1,1,1,0,360,0,1,1,0,2996,634,3579,0,0,69,25,1,1,0,5220,20,440,0,3,0,0,0,0,0,0,1,0,0,0,5,30,50
2824,부산,링컨타운책벌레작은도서관,0,0,1,0,1000000,300,0,1,1,0,4500,700,3500,0,0,33,30,1,1,0,2355,15,0,0,0,0,0,0,4200000,0,4200000,0,0,0,0,0,0,0
2825,부산,마실작은도서관,0,0,1,1,3000000,0,0,1,0,0,1433,398,2835,0,0,99,40,1,1,0,1305,5,177,1,2,0,0,2000000,0,2100000,4100000,0,0,0,0,0,0,0
2826,부산,마하골 길벗 작은도서관,1,0, ,0,0,0,0,1,1,1,9694,892,9272,0,0,330,65,1,1,3,20032,64,1912,0,0,0,0,4375000,4962875,11605000,20942875,1,6,34,310,1,12,118
2827,부산,머드레작은도서관,0,1,1,0,6000000,0,0,1,1,0,455,3525,3525,0,0,33,12,1,1,0,1252,4,91,0,0,0,0,1426000,1500000,3074000,6000000,0,0,0,0,0,0,0
2828,부산,명륜도서관,1,1,0,0,0,0,0,1,0,0,20,100,1700,0,0,34,10,1,1,0,14085,45,45,3,0,0,0,0,0,0,0,1,2,96,2880,0,0,0
2829,부산,명륜동 새마을문고,0,0,1,0,1500000,0,0,1,1,0,500,129,2979,0,0,33,10,1,1,0,1305,5,0,0,24,0,0,1500000,0,0,1500000,0,0,0,0,0,0,0
2830,부산,명성도서관,0,0,0,0,0,0,0,0, , ,0,100,3600,1,1,135,20,1,0,2,5220,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831,부산,명장2동 새마을문고,0,0,0,0,0,0,0,1,0,0,1200,0,6000,0,0,33,8,1,1,0,1305,5,100,0,12,0,0,1500000,0,0,1500000,0,0,0,0,0,0,0
2832,부산,모라1동 작은도서관,0,0, ,0,0,0,0,1,1,0,4500,500,9816,0,0,160,40,1,2,2,6260,20,620,2,0,0,0,5000000,0,0,5000000,1,0,0,0,4,240,3600
2833,부산,모모작은도서관,0,0,0,0,0,0,0,1,0,0,200,200,1500,0,0,115,40,1,2,1,1305,5,0,0,3,0,0,13000000,3600000,4920000,21520000,0,0,0,0,0,0,0
2834,부산,몬테소리작은도서관,0,0,0,0,0,0,0,1,0,0,50,100,2100,1,10,153,6,1,1,3,7830,30,0,1,1,1,1,500000,4800000,2400000,7700000,1,1,1,30,1,1,30
2835,부산,몰운대그린비치아파트 작은도서관,0,0,0,0,0,0,0,0, , ,0,200,8000,0,0,132,48,1,1,0,1565,5,0,0,0,0,0,0,400000,0,400000,0,0,0,0,0,0,0
2836,부산,무정도서관,0,0, ,0,0,0,0,1,1,0,42975,1200,19849,0,0,334,60,1,1,4,62600,200,831,1,0,0,0,8152900,5280000,198100,13631000,0,0,0,0,0,0,0
2837,부산,무지개 작은도서관,1,0,1,0,0,0,0,1,1,1,10586,978,6215,0,0,171,40,1,1,1,17215,55,1948,0,0,0,0,4375000,4962875,11605000,20942875,1,7,50,568,3,16,282
2838,부산,문현마을문고,0,0,1,0,0,165,0,1,0,0,120,184,1956,3,15,171,20,1,1,1,120,1,40,1,0,0,0,32000,16080000,600000,16712000,1,1,8,160,0,0,0
2839,부산,물만골,0,0,0,0,0,0,0,1,0,1,80,0,1200,0,0,48,19,1,1,0,7825,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840,부산,미리내 작은도서관,0,0,0,0,0,0,0,0, , ,0,0,1031,0,17,36,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,부산,미리내작은도서관,0,0, ,0,0,0,0,1,1,0,6750,4700,4700,0,0,57,20,1,2,1,10016,32,550,2,0,0,0,5000000,18982000,8891000,32873000,1,1,1,15,0,0,0
2842,부산,민들레작은도서관,0,0,1,0,0,47,0,1,1,0,5036,204,3293,0,0,247,70,1,1,0,2926,14,118,0,2,0,0,2336000,0,474000,2810000,1,1,1,111,0,0,0
2843,부산,바람길작은도서관,0,0,0,0,0,0,0,0, , ,0,1300,1500,2,2,60,10,1,1,0,2610,10,0,1,0,0,0,1000000,0,1000000,2000000,1,1,1,15,0,0,0
2844,부산,바퀴달린 그림책 작은도서관,0,0,1,0,0,0,1,1,1,0,260,600,2240,0,0,34,8,1,2,2,5220,20,0,2,0,0,0,1200000,1200000,1800000,4200000,1,1,6,200,1,1,30
2845,부산,반송2동새마을작은도서관,0,0,1,0,2600000,0,0,1,1,0,3500,240,6250,0,0,85,36,1,1,0,1800,7,50,0,10,0,0,2600000,0,4000000,6600000,1,1,1,150,2,2,15
2846,부산,반송문고,0,1,1,0,0,60,1,1,0,0,364,490,3927,0,0,115,30,1,0,3,6260,20,0,2,0,0,0,0,0,0,0,1,1,1,25,0,0,0
2847,부산,반송온누리교회작은도서관,0,1,1,1,0,0,0,0, , ,0,7000,7000,0,0,108,8,1,1,0,2610,10,0,1,0,0,0,0,0,0,0,1,0,0,0,1,6,20
2848,부산,반여 꿈꾸는 어린이 도서관,0,1,1,0,0,0,1,0, , ,0,500,2500,0,0,57,20,1,1,0,3130,10,0,1,0,0,0,0,0,0,0,1,1,8,80,1,6,60
2849,부산,반여1동새마을작은도서관,0,0,1,0,2800000,0,0,1,1,0,2505,368,7800,0,0,107,34,1,1,0,1207,6,0,0,18,0,0,3914000,0,0,3914000,1,0,0,0,1,2,60
2850,부산,반여2동새마을작은도서관,0,0,1,0,2300000,0,0,1,1,0,1700,300,7025,0,0,99,24,1,1,0,9000,25,0,0,16,0,0,2300000,0,0,2300000,1,2,2,50,2,2,105
2851,부산,반여3동새마을작은도서관,0,0,1,0,2300000,0,0,1,1,0,3000,200,7000,0,0,66,24,1,1,0,7200,30,0,0,12,0,0,2300000,0,0,2300000,0,0,0,0,0,0,0
2852,부산,반여4동새마을작은도서관,0,0,1,0,2700000,0,0,1,1,0,2640,253,12664,0,0,79,45,1,1,0,825,5,40,0,11,0,0,2700000,0,0,2700000,0,0,0,0,0,0,0
2853,부산,배산작은도서관,0,0,1,0,0,0,0,1,1,0,3460,500,12691,0,0,194,35,1,2,3,13434,45,3198,1,9,1,0,4000000,13799000,16710000,34509000,1,3,19,153,9,63,437
2854,부산,범일프로버 도서관,0,0,1,0,0,60,0,1,1,0,30,100,2680,0,0,50,10,1,1,0,3915,15,0,1,0,0,0,0,0,600000,600000,0,0,0,0,0,0,0
2855,부산,범천작은도서관,0,0, ,0,0,0,0,1,1,0,1400,300,12000,0,0,146,42,1,1,0,7830,30,250,1,0,0,0,4000000,1200000,500000,5700000,0,0,0,0,0,0,0
2856,부산,법륜지혜 작은도서관,0,1,1,0,0,300,2,0, , ,0,300,6300,0,0,63,20,1,1,0,7830,30,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,부산,보수동책방골목어린이도서관,0,0, ,0,0,0,0,1,1,0,816,4200,4200,6,6,187,80,1,0,4,13146,42,158,3,4,1,0,16000000,48000000,12160000,76160000,1,5,9,380,9,19,590
2858,부산,복산동 새마을문고,0,0,1,0,0,124,2,1,0,0,1176,124,5500,0,0,120,81,1,0,1,1176,8,30,0,1,0,0,750000,0,0,750000,1,1,1,50,1,2,30
2859,부산,부민작은도서관,0,0,1,0,0,0,0,1,0,0,45132,782,7868,0,8,40,30,1,1,0,18154,58,796,0,2,0,0,8120000,9600000,2100000,19820000,1,0,0,0,4,36,589
2860,부산,부산 작은도서관,0,0,1,0,0,100,0,1,0,0,4430,100,12000,1,21,42,20,1,1,1,6886,22,77,0,2,0,0,0,1440000,1530000,2970000,1,2,24,480,0,0,0
2861,부산,부산광역시교육청 작은도서관,0,0, ,0,0,0,0,1,1,0,4327,834,19940,21,13,89,6,1,1,0,4437,17,340,2,0,0,0,9902390,0,1740600,11642990,0,0,0,0,0,0,0
2862,부산,부산시사립문고회문고,0,0,1,0,0,100,0,0, , ,0,150,1700,1,2,82,10,1,1,0,1305,5,2100,0,0,0,0,1500000,4800000,1600000,7900000,1,1,2,60,0,0,0
2863,부산,부산시여성회관 작은도서관,0,0,0,0,0,0,0,1,1,0,1433,656,6144,0,0,82,6,1,1,0,2610,10,10,1,0,0,0,5000000,0,0,5000000,0,0,0,0,0,0,0
2864,부산,부산의료원 작은도서관,0,0,1,0,0,0,0,0, , ,0,501,3836,0,0,65,20,0,0,0,5769,25,0,0,20,0,0,2000000,0,1000000,3000000,1,1,6,28,0,0,0
2865,부산,부산진사립문고협회 문고,0,0,1,0,0,50,0,1,0,0,1500,100,1800,0,2,82,10,1,2,0,1305,5,2100,1,0,0,1,1500000,4800000,1600000,7900000,1,1,2,50,0,0,0
2866,부산,부암3동작은도서관,0,1, ,0,0,0,0,1,1,0,27000,477,12628,1,6,112,30,1,1,1,15650,50,280,1,0,0,0,0,1000000,475000,1475000,1,1,48,288,0,0,0
2867,부산,북돋움 작은도서관,1,0,0,0,0,0,0,0, , ,0,40,1840,2,2,43,10,1,2,0,1044,4,0,1,0,0,0,360000,0,4000000,4360000,1,2,3,22,0,0,0
2868,부산,북세통(book을 통한 세상과의 소통),0,1,1,1,0,159,0,1,0,0,40,941,3867,0,0,56,36,1,1,0,100,1,30,1,0,0,0,0,0,174000,174000,1,1,10,16,0,0,0
2869,부산,북조아 작은 도서관,0,0,1,0,0,0,2,1,1,0,17732,591,6752,4,4,43,20,1,1,0,5008,16,213,0,0,0,0,0,0,0,0,1,3,19,224,3,3,90
2870,부산,북카페 하늘정원,0,0,0,0,0,0,0,1,0,0,150,30,3000,0,0,165,50,1,1,0,1565,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,부산,브니엘 학습관 문고,0,0,1,0,0,60,0,0, , ,0,200,1800,0,0,40,10,1,0,1,6000,25,0,0,1,0,0,0,0,200000,200000,1,6,22,121,0,0,0
2872,부산,비발디작은도서관(2012.4.27 등록),0,0,1,1,0,43,0,1,1,0,7200,1050,3850,0,0,48,18,1,1,0,3140,20,755,0,11,0,0,1084470,0,455440,1539910,1,1,4,4,1,2,12
2873,부산,비전도서관,0,0,1,0,0,200,0,1,1,1,900,500,4000,0,0,99,30,1,0,1,2610,10,80,1,0,0,0,5000000,0,600000,5600000,1,2,48,960,0,0,0
2874,부산,비전작은도서관,0,0,1,0,0,60,0,1,0,0,120,60,2000,0,0,38,25,0,0,0,10440,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,부산,사랑나눔 작은도서관,1,1,1,1,0,120,3,1,0,0,1152,3000,12000,2,12,188,62,1,1,0,14085,45,52,1,1,0,0,3500000,0,400000,3900000,1,5,5,100,5,5,100
2876,부산,사랑방마실,0,0,1,0,0,0,0,1,1,1,1521,2898,2898,0,0,97,23,1,1,1,5220,20,139,0,0,0,0,30000000,1600000,19187000,50787000,1,1,20,200,5,100,1000
2877,부산,사랑의 문고,0,0,0,0,0,0,0,1,0,0,10,0,1300,0,0,60,20,1,1,0,261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,부산,사랑의샘 작은도서관,0,0,1,0,0,150,1,1,0,0,260,250,1500,1,6,98,28,1,2,3,5634,18,17,1,0,0,0,1000000,0,1300000,2300000,1,1,48,500,3,12,150
2879,부산,사상 작은도서관,0,0, ,0,0,0,0,1,1,0,6500,620,12999,0,7,514,25,1,4,0,12520,40,2000,3,0,0,0,4923530,38622600,14707990,58254120,0,0,0,0,0,0,0
2880,부산,사직1동 새마을문고,0,0,1,0,1500000,0,0,1,1,0,520,151,1825,0,10,34,14,1,1,0,783,3,0,1,13,0,0,1500000,0,0,1500000,1,4,4,80,0,0,0
2881,부산,사직3동 새마을문고,0,0,1,0,0,244,0,1,1,0,1781,244,6085,0,0,42,12,1,1,0,1044,4,54,0,16,0,0,1500000,0,0,1500000,1,0,0,0,1,1,7
2882,부산,사하마을문고,0,0,1,0,0,40,0,1,0,0,50,100,2500,0,1,104,90,0,0,0,14600,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2883,부산,산성교회문고,0,0,1,0,0,250,0,1,1,0,6000,300,3400,1,1,50,56,1,1,0,3130,10,925,1,0,0,0,1000000,9000000,6000000,16000000,0,0,0,0,0,0,0
2884,부산,새벗작은도서관,0,1,1,2,0,200,2,1,0,0,1800,200,4500,1,3,49,25,1,1,0,5220,20,0,1,0,0,0,1000000,12000000,6000000,19000000,1,5,48,960,0,0,0
2885,부산,새사랑 작은 도서관,1,1,1,1,0,120,3,1,0,1,960,2000,6000,3,11,118,32,1,1,0,13146,42,39,1,1,0,0,2000000,0,200000,2200000,1,3,3,87,4,4,116
2886,부산,새소망작은도서관,0,1,1,0,0,100,0,1,1,0,300,300,2251,0,2,40,18,1,1,1,1800,7,0,0,1,0,0,2000000,0,3600000,5600000,1,2,2,40,2,2,40
2887,부산,샘터꿈의도서관,0,0,1,0,0,320,0,1,1,0,2500,600,15600,3,14,150,30,1,0,1,1500,7,0,0,10,0,0,3500000,9000000,4700000,17200000,1,4,8,300,4,6,250
2888,부산,샘터작은도서관,0,0,1,0,0,100,0,1,1,0,600,1500,2100,3,14,150,22,1,1,0,836,4,80,1,0,1,0,3000000,0,0,3000000,1,1,12,84,1,12,264
2889,부산,서구문화원작은도서관,0,1,1,0,0,0,0,1,1,0,3320,200,10568,10,10,187,30,1,2,4,18780,60,2226,2,0,0,0,2000000,0,16000000,18000000,0,0,0,0,0,0,0
2890,부산,서동골책놀이터문고,0,0,1,1,1100000,2,0,1,1,0,100,1193,6454,0,2,85,21,1,1,1,5220,20,37,1,0,0,0,2100000,0,4200000,6300000,1,3,98,2172,1,4,48
2891,부산,서동작은도서관,0,0, ,0,0,0,0,1,1,0,1800,450,7950,0,0,114,15,1,1,1,6525,25,0,1,0,0,0,4150000,0,0,4150000,0,0,0,0,0,0,0
2892,부산,서연관,0,0,0,0,0,0,0,0, , ,0,0,4500,10,10,219,40,1,1,0,1400,10,0,0,8,0,0,433700,0,500000,933700,0,0,0,0,0,0,0
2893,부산,서희스타힐스작은도서관,0,0,1,0,0,881,0,0, , ,0,881,2398,0,0,66,18,1,1,1,2610,10,73,0,0,0,0,0,3600000,102430,3702430,0,0,0,0,0,0,0
2894,부산,센터럴파크 작은도서관,0,1,1,1,0,213,18,1,1,0,4799,632,7589,0,0,211,36,1,1,0,3756,12,312,0,13,0,0,0,6600000,1800000,8400000,1,4,37,230,4,4,36
2895,부산,센트럴작은도서관,0,0,0,0,0,0,0,0, , ,0,5,4000,0,0,161,40,0,0,0,7000,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,부산,소정꿈나무작은도서관,0,0, ,0,0,0,0,1,1,0,330,100,5000,0,0,56,10,1,1,0,3132,12,250,1,0,0,0,1100000,0,0,1100000,1,0,0,0,1,1,22
2897,부산,솔로몬 도서관,0,0,1,4,0,250,0,1,1,0,1500,400,6290,1,6,80,32,1,1,0,1565,5,25,1,2,0,0,1500000,0,500000,2000000,0,0,0,0,0,0,0
2898,부산,송도바다 작은도서관,0,1,0,0,0,0,0,1,1,0,56,0,2500,0,0,168,34,1,2,0,400,15,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,부산,송도제일교회문고,0,0,1,0,0,50,0,1,0,0,1600,400,3500,0,0,64,50,1,1,0,3710,70,50,0,0,0,0,3000000,0,1000000,4000000,0,0,0,0,0,0,0
2900,부산,송정2휴먼시아작은도서관,0,1,1,0,3000000,0,0,1,1,0,260,1000,4200,0,0,56,25,1,1,0,9390,30,0,0,13,0,0,0,0,1200000,1200000,1,0,0,0,12,21,525
2901,부산,송정도서관,0,1,1,1,0,200,0,1,0,0,50,500,3000,0,0,42,20,1,1,0,4695,15,0,2,0,1,0,0,0,0,0,1,1,6,90,0,0,0
2902,부산,수정중앙문고,0,0,0,0,0,0,0,1,0,0,4500,0,4500,0,0,132,40,1,1,0,626,2,360,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,부산,숨바꼭질 작은도서관,0,1,1,0,3000000,200,0,1,1,0,5800,200,4800,1,1,92,60,1,1,2,1252,4,1200,1,10,0,0,2000000,0,3000000,5000000,1,1,12,200,2,96,300
2904,부산,스위첸작은도서관,0,1,1,0,0,300,0,1,1,0,300,1513,3674,0,0,47,10,1,1,0,970,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,부산,시민책방작은도서관,0,1,0,0,0,0,0,0, , ,0,1000,4000,10,23,280,50,1,2,2,9390,30,0,1,10,1,1,17000000,6000000,17000000,40000000,1,9,400,3000,3,3,70
2906,부산,시온성 작은도서관,0,0,0,0,0,0,0,1,1,0,720,76,4528,0,1,66,28,1,1,0,365,1,35,0,7,0,0,5571530,0,2815580,8387110,0,0,0,0,0,0,0
2907,부산,신개금엘지작은도서관,0,0, ,0,0,0,0,1,1,0,41843,1796,11841,0,0,198,44,1,1,0,19322,74,1299,0,1,0,1,371900,550000,244200,1166100,1,5,48,860,4,19,406
2908,부산,신동아파밀리에도서실,0,0,1,0,0,400,2,1,1,0,5000,430,8000,3,3,112,25,1,1,1,3132,12,1230,0,10,0,0,500000,0,1900000,2400000,0,0,0,0,0,0,0
2909,부산,신일 꿈나무 작은도서관,0,0,0,0,0,0,0,0, , ,0,0,1500,0,0,132,20,0,0,0,1050,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,부산,신평꿈꾸는작은도서관,1,0,1,0,0,0,0,1,1,1,8600,863,7049,0,0,130,20,1,1,2,8764,28,1936,0,0,0,0,4375000,4962875,11605000,20942875,1,6,40,348,3,20,170
2911,부산,아이를사랑하는작은도서관,0,0,0,0,0,0,0,1,0,0,10,4000,4000,0,0,90,8,1,1,1,2610,10,0,0,2,0,0,5000000,0,2000000,7000000,0,0,0,0,0,0,0
2912,부산,아이마루 작은도서관,0,1,1,1,0,135,1,1,0,0,35,235,3850,1,1,175,40,1,3,3,3756,12,64,1,0,0,0,300000,7000000,14000000,21300000,1,1,4,5,1,9,6
2913,부산,아인슈타인타운책벌레작은도서관,0,0,1,0,0,400,0,1,1,0,500,400,3445,12,12,198,38,1,1,0,315,3,50,0,0,0,0,500000,0,500000,1000000,1,0,0,0,2,208,6240
2914,부산,안락2동 새마을문고,0,0,0,0,0,0,0,1,0,1,100,0,4000,0,0,33,10,1,1,0,261,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,부산,양정2동작은도서관,0,0, ,0,0,0,0,1,1,1,6820,243,5762,0,0,140,32,1,1,0,6525,25,505,1,0,0,0,0,650000,1350000,2000000,1,1,1,100,1,4,60
2916,부산,어깨동무책방,0,0,0,0,0,0,0,1,1,0,156,500,1800,0,0,39,20,1,1,1,6260,20,0,2,0,0,0,0,0,0,0,1,1,4,140,0,0,0
2917,부산,어린왕자 작은도서관,0,0,1,3,1000000,200,1,1,1,0,20,120,6500,2,2,132,50,1,2,4,7830,30,100,1,0,0,0,7000000,21000000,10500000,38500000,1,2,6,120,8,6,54
2918,부산,어린이&가족도서관 꿈꾸는 글나라,0,1,1,0,0,142,2,0, , ,0,300,8041,0,2,300,100,1,2,0,11745,45,0,1,173,0,2,2400000,18000000,0,20400000,1,88,533,4969,6,6,286
2919,부산,어린이도서관동화랑놀자,0,0,1,0,3000000,100,0,1,1,0,12000,600,13600,3,13,200,50,1,3,3,15650,50,980,2,30,1,0,6000000,8400000,3600000,18000000,1,2,24,240,7,50,1000
2920,부산,어울림 작은도서관,0,0,1,0,0,0,0,1,1,0,2413,378,4632,0,0,98,21,1,1,2,5947,19,0,3,0,0,0,900000,2500000,0,3400000,1,2,2,100,2,66,40
2921,부산,어울림마당작은도서관,0,0,1,0,0,0,0,1,0,0,50,300,3300,0,0,108,30,1,1,0,3915,15,0,1,0,0,0,3300000,0,1000000,4300000,1,1,3,100,1,3,100
2922,부산,어진이작은도서관,0,1,1,1,0,0,0,0, , ,0,3846,3846,0,0,120,46,1,1,0,9390,30,0,1,0,0,0,0,0,229000,229000,0,0,0,0,0,0,0
2923,부산,엄궁 쌈지 작은도서관,0,0, ,0,0,0,0,1,1,0,11000,454,10620,0,1,84,16,1,1,0,10955,35,1200,1,0,0,0,5500000,0,1000000,6500000,1,3,36,400,0,0,0
2924,부산,에디슨타운책벌레작은도서관,0,0,1,0,0,200,0,1,0,1,852,300,2800,0,0,131,40,1,0,1,2610,10,0,1,0,0,0,2000000,0,1000000,3000000,0,0,0,0,0,0,0
2925,부산,에코작은도서관,0,1,1,0,0,0,0,0, , ,0,194,4878,0,0,206,40,1,4,1,9390,30,0,3,6,0,0,4500000,0,6720000,11220000,0,0,0,0,0,0,0
2926,부산,연산3동 새마을문고 밤골 작은도서관,0,0,1,0,0,0,0,1,0,0,4300,606,10347,3,3,138,33,1,2,2,9390,30,945,2,3,1,1,4000000,17269430,16710000,37979430,1,1,10,10,11,50,100
2927,부산,연산4동새마을문고해뜰작은도서관,0,0,1,0,0,0,0,1,1,0,19524,1341,16169,0,0,126,65,1,2,1,15337,49,3296,1,16,1,0,8815500,24000000,1472450,34287950,1,9,91,842,11,72,673
2928,부산,연제가족도서원,0,1,1,0,0,450,0,1,1,0,360,1000,5000,1,4,80,40,1,1,0,1305,5,162,1,0,0,0,600000,0,800000,1400000,1,2,11,50,3,17,260
2929,부산,연지동작은도서관(2012.9.6 개관),0,1, ,0,0,0,0,1,1,0,4000,400,6200,0,0,115,20,1,1,0,5220,20,695,0,0,0,0,2000000,1000000,500000,3500000,1,2,2,50,0,0,0
2930,부산,열린 작은도서관,0,0,0,0,0,0,0,1,0,0,3000,80,1400,1,1,33,6,1,4,35,3130,10,40,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,부산,열린도서관,0,0,1,0,0,200,1,1,0,0,150,1600,10000,1,2,170,40,1,1,2,1565,5,0,0,4,0,0,2500000,8400000,1200000,12100000,1,2,4,60,2,3,50
2932,부산,열린문도서관,0,0,0,0,0,0,0,1,0,0,150,50,2400,0,2,33,10,1,1,2,2610,10,0,0,0,0,0,1000000,0,2400000,3400000,0,0,0,0,0,0,0
2933,부산,영선2동 풀잎작은도서관,1,1,1,0,0,0,0,1,1,1,2198,1400,11000,0,0,131,34,1,1,0,4959,19,1224,1,0,1,0,500000,0,550000,1050000,1,1,32,480,4,4,818
2934,부산,예닮책마을,0,1,0,0,0,0,0,1,0,1,247,360,4867,11,11,170,50,1,1,1,2191,7,0,1,0,0,0,600000,0,600000,1200000,0,0,0,0,0,0,0
2935,부산,예일솔로몬문고,0,1,1,1,1100000,600,4,1,0,0,300,450,4510,1,1,40,15,1,1,0,9135,35,0,1,0,0,0,1100000,0,0,1100000,1,2,42,240,2,52,272
2936,부산,오뚜기 작은도서관,0,0,1,0,3500000,0,2,1,1,0,7614,473,18540,0,0,51,10,1,1,0,2088,8,87,1,5,1,0,2000000,0,1000000,3000000,1,2,18,60,2,2,102
2937,부산,옥토어린이문고,0,0,0,0,0,0,0,1,0,0,150,200,3000,2,2,40,7,1,2,0,2190,6,0,1,0,0,0,500000,0,0,500000,0,0,0,0,0,0,0
2938,부산,온고지신 작은도서관,0,0, ,0,0,0,0,1,1,0,1022,2183,4480,0,2,105,18,1,1,4,2610,10,70,0,0,0,0,1000000,0,21644000,22644000,1,0,0,0,2,6,72
2939,부산,온천1동 새마을문고,0,0,1,0,1425000,0,0,1,0,0,1566,116,5437,0,0,68,40,0,0,0,783,3,0,0,0,0,0,1425000,0,0,1425000,0,0,0,0,0,0,0
