지역,도서관명,도서구입비,인건비,운영비,합계
경남 사천시,동강아뜨리에작은도서관,4400000,3000000,0,7400000
경남 양산시,동면극동작은도서관,5000000,0,6000000,11000000
경남 진주시,동산도서관,0,0,0,0
경남 양산시,동원로얄듀크작은도서관,5000000,0,6000000,11000000
경남 창원시,동읍평생교육센터,6000000,30000000,9600000,45600000
경남 진주시,동진주 어린이 작은 도서관,3000000,300000,200000,3500000
경남 김해시,두란노작은도서관,6000000,0,30000000,36000000
경남 진주시,두산위브글마루도서관,4008230,4778580,411990,9198800
경남 밀양시,들꽃 도서관,0,0,0,0
경남 진주시,디딤돌,1000000,0,9672502,10672502
경남 양산시,디딤돌작은도서관,6000000,6000000,7200000,19200000
경남 창원시,디지털마을도서관,6000000,13800000,6600000,26400000
경남 김해시,떡갈나무숲작은도서관,1450260,14550000,4399740,20400000
경남 김해시,뜨란채작은도서관,1379370,15906210,3114420,20400000
경남 사천시,리가 작은도서관,7400000,3000000,3000000,13400000
경남 김해시,리첼작은도서관,534420,14129520,6133380,20797320
경남 진주시,마하어린이도서관,5000000,19200000,15000000,39200000
경남 의령군,만산솥바위문고,1163000,0,120000,1283000
경남 함양군,맑은샘열린문고,0,0,0,0
경남 진주시,망경한보아파트 새마을문고,0,0,0,0
경남 함안군,메트로자이 작은도서관,3577470,13680000,322850,17580320
경남 창원시,명곡평생교육센터,6460000,62000000,11200000,79660000
경남 창원시,명서1평생교육센터,6300000,30000000,10800000,47100000
경남 창원시,명서2평생교육센터,6000000,30000000,9600000,45600000
경남 거제시,모오리돌작은도서관,10000000,0,0,10000000
경남 합천군,묘산중앙문고,3200000,0,1000000,4200000
경남 남해군,무림도서관,200000,0,0,200000
경남 밀양시,무안면 새마을문고,0,0,0,0
경남 창원시,무학산블루밍작은도서관,6000000,15000000,6600000,27600000
경남 창원시,문화동책사랑방작은도서관,1800000,0,3600000,5400000
경남 진주시,미누마루도서관,1200000,12000000,840000,14040000
경남 양산시,미라주글사랑작은도서관,3000000,3600000,3500000,10100000
경남 김해시,미래티움도서관,4000000,12000000,3600000,19600000
경남 통영시,미수동새마을작은도서관,3699500,11760000,1768000,17227500
경남 통영시,미수휴먼시아새마을작은도서관,2027500,0,3010000,5037500
경남 남해군,미조등대지기도서관,200000,0,0,200000
경남 남해군,민들레어린이도서관,2000000,0,0,2000000
경남 함양군,밀알공부방문고,600000,0,0,600000
경남 거제시,바람의 언덕작은도서관,200000,0,400000,600000
경남 양산시,반도유보라문고,4000000,0,2400000,6400000
경남 창원시,반딧불이도서관,6000000,15000000,6600000,27600000
경남 창원시,반림마을도서관,6000000,15000000,6600000,27600000
경남 창원시,반월작은도서관,6000000,15000000,6600000,27600000
경남 창원시,반지평생교육센터,8500000,62700000,18260000,89460000
경남 양산시,백년가약작은도서관,5000000,0,6000000,11000000
경남 사천시,벌리주공 푸른 작은도서관,3400000,3000000,0,6400000
경남 합천군,보름달 문고,2150000,0,0,2150000
경남 의령군,보천과채마을문고,1000000,0,0,1000000
경남 창원시,봉곡평생교육센터,6116380,55574090,20821500,82511970
경남 창원시,봉림평생교육센터,7007040,33222681,50036497,90266218
경남 진주시,봉안동새마을문고,0,0,0,0
경남 창원시,봉암동작은도서관,1500000,3450000,1650000,6600000
경남 양산시,봉우별떨기작은도서관,5000000,0,6000000,11000000
경남 통영시,봉평동새마을작은도서관,2309400,0,1215000,3524400
경남 창녕군,부곡새마을문고,0,0,0,0
경남 창원시,부림희망작은도서관,6000000,15000000,6600000,27600000
경남 통영시,북신동새마을작은도서관,3683700,0,1761000,5444700
경남 하동군,북천 남포 새마을문고,0,0,500000,500000
경남 김해시,분성아이파크 작은도서관,6550000,15530000,3320000,25400000
경남 김해시,불암동작은도서관,787900,18641800,3730030,23159730
경남 진주시,빛나는 혁신LH1단지도서관,0,0,0,0
경남 의령군,사랑방문고,1200000,0,800000,2000000
경남 창원시,사림평생교육센터,6450000,52400000,15200000,74050000
경남 진주시,사봉글사랑,0,0,0,0
경남 사천시,사천함께하는 다문화도서관,500000,0,500000,1000000
경남 창원시,사파동성마을도서관,6000000,25239100,8938320,40177420
경남 창원시,사파평생교육센터),6000000,60609000,7972000,74581000
경남 밀양시,산외면 문고,0,0,0,0
경남 산청군,산청읍 새마을문고,0,0,0,0
경남 합천군,삼가장터3.1광장도서관,1500000,0,800000,2300000
경남 김해시,삼계로얄작은도서관,4320090,13457120,5647480,23424690
경남 김해시,삼계푸르지오작은도서관,1700000,16300000,2400000,20400000
경남 양산시,삼성한마음작은도서관,5000000,6000000,6000000,17000000
경남 창원시,삼익아파트마을도서관,120000,0,0,120000
경남 사천시,삼한노인대학 작은도서관,3400000,3000000,0,6400000
경남 창원시,상곡 어울림 작은 도서관,6000000,13800000,6600000,26400000
경남 창원시,상남평생교육센터,6000000,30000000,9600000,45600000
경남 진주시,상대1동 새마을문고 현대분소,0,0,0,0
경남 진주시,상대1동 열린 작은도서관,0,0,0,0
경남 진주시,상대2동새마을문고,3000000,0,0,3000000
경남 진주시,상대한보 아파트 작은도서관,0,0,0,0
경남 합천군,상록농촌문화도서관,200000,0,150000,350000
경남 진주시,상봉동 봉원 새마을 문고,3000000,0,0,3000000
경남 진주시,상봉동동2 새마을문고,0,0,0,0
경남 진주시,상봉동새마을작은도서관,0,0,0,0
경남 진주시,상봉봉동자율방범대 새마을문고,0,0,0,0
경남 진주시,상평동 새마을작은도서관,0,0,0,0
경남 진주시,상평동일스위트혜윰문고,3000000,0,0,3000000
경남 함안군,새마을문고 동신아파트 작은도서관,1100000,0,2300000,3400000
경남 거제시,새마을문고 작은도서관,3200000,0,0,3200000
경남 창녕군,새마을문고 작은도서관,0,0,0,0
경남 의령군,새마을문고센터,1000000,0,0,1000000
경남 남해군,새마을문고현대아파트도서관,2000000,0,0,2000000
경남 거창군,새마을시범문고,0,0,0,0
경남 창원시,새순어린이도서관,4000000,0,4000000,8000000
경남 통영시,새싹작은도서관,0,0,0,0
경남 통영시,새통영작은도서관,0,0,0,0
경남 합천군,샛별도서관,3000000,0,0,3000000
경남 사천시,생각을 키우는 작은 도서관,3400000,3000000,0,6400000
경남 김해시,생각이크는작은도서관,1513200,14040950,4845850,20400000
경남 산청군,생초면 새마을문고,0,0,0,0
경남 함양군,서하면새마을문고,0,0,0,0
경남 김해시,석봉마을작은도서관,4000000,16500000,2000000,22500000
경남 창원시,석전2동 새마을문고,3600000,7800000,3000000,14400000
경남 산청군,선비마을 작은도서관 ,898221,0,0,898221
경남 함안군,성내 그루터기 작은도서관,2000000,1000000,2000000,5000000
경남 창녕군,성산면 새마을문고,0,0,0,0
경남 거제시,성은 작은도서관,0,0,1500000,1500000
경남 창원시,성주마을도서관,7368300,30000000,8231700,45600000
경남 창원시,소계평생교육센터,6592570,63287405,10903357,80783332
경남 김해시,소리작은도서관,5136320,31800000,19463320,56399640
경남 양산시,소주동작은도서관,1000000,0,0,1000000
경남 사천시,송보작은도서관,3400000,3000000,480000,6880000
경남 함양군,수동면새마을문고,0,0,0,0
경남 함안군,수림 작은도서관,1100000,0,3600000,4700000
경남 창원시,숲속마을도서관,13800000,4800000,5400000,24000000
경남 남해군,숲속작은도서관,2000000,0,0,2000000
경남 사천시,시민문화센터 작은도서관,0,30955000,458000,31413000
경남 김해시,시호미래작은도서관,668760,14129520,5601720,20400000
경남 양산시,신기주공작은도서관,5000000,0,6000000,11000000
경남 함안군,신나는 도서관,1300000,0,3000000,4300000
경남 진주시,신안1차 주공아파트 새마을문고,0,0,0,0
경남 창원시,신월평생교육센터,6000000,30000000,9600000,45600000
경남 양산시,신창비바패밀리작은도서관,6000000,0,7200000,13200000
경남 함양군,심산문고,0,0,0,0
경남 창원시,십대의문고,0,0,0,0
경남 양산시,쌍용하늘작은도서관,5000000,4800000,6000000,15800000
경남 함양군,썬샤인작은도서관,500000,6000000,1380000,7880000
경남 진주시,아름다운 작은도서관,1000000,0,0,1000000
경남 김해시,아이러브영어도서관,4500000,1200000,4800000,10500000
경남 하동군,악양 작은도서관 책보따리,1000000,5000000,5500000,11500000
경남 창원시,안민고을도서관,1000000,500000,960000,2460000
경남 창원시,안민마을도서관,6000000,15000000,6600000,27600000
경남 창원시,안민청솔마을도서관,6000000,15000000,6600000,27600000
경남 통영시,안정작은도서관,11360800,0,10355000,21715800
경남 합천군,야로교회문고,2200000,0,1000000,3200000
경남 창원시,양덕1동 새마을문고,3600000,7800000,3000000,14400000
경남 창원시,양덕2동 새마을문고,4600000,7800000,3000000,15400000
경남 양산시,양산종합사회복지관행복한도서실,5000000,0,0,5000000
경남 양산시,양산타워작은도서관,5000000,0,0,5000000
경남 양산시,에버빌작은도서관,5000000,0,6000000,11000000
경남 함양군,여울목의탄문고,0,0,0,0
경남 진주시,연세 작은도서관,0,0,0,0
경남 창녕군,영산새마을문고,0,0,0,0
경남 하동군,옥종 새마을문고,0,0,500000,500000
경남 거제시,옥포작은도서관,12000000,18000000,8738000,38738000
경남 진주시,온새미로도서관,0,0,0,0
경남 창원시,옹달샘문고,3200000,1200000,3600000,8000000
경남 양산시,옹달샘작은도서관,5000000,3000000,6000000,14000000
경남 사천시,용강주공 느티나무 작은도서관,3400000,3000000,0,6400000
경남 통영시,용남면새마을작은도서관,6094000,0,2628000,8722000
경남 창원시,용잠마을도서관,6000000,15000000,6600000,27600000
경남 창원시,용지평생교육센터,6400280,57142580,10489610,74032470
경남 양산시,우남작은도서관,5000000,0,6000000,11000000
경남 창원시,우리동네도서관,600000,0,0,600000
경남 양산시,우리동네작은도서관,0,0,4900000,4900000
경남 진주시,우리마을도서관,0,0,1800000,1800000
경남 김해시,우리작은도서관,827600,13485360,6914640,21227600
경남 통영시,우리행복한도서관,0,0,0,0
경남 양산시,우미마을작은도서관,348900,0,1900000,2248900
경남 창원시,우성아파트새마을문고,3600000,8400000,3000000,15000000
경남 창원시,웅남평생교육센터,6000000,30000000,9600000,45600000
경남 양산시,웅상종합사회복지관 꿈마루작은도서관,0,0,0,0
경남 양산시,웅상푸르지오작은도서관,5000000,0,6000000,11000000
경남 김해시,월산주공작은도서관,1643040,13405680,5351280,20400000
경남 김해시,율상마을푸르지오작은도서관,4000000,9000000,600000,13600000
경남 김해시,율하e편한작은도서관,2100514,16297779,2001707,20400000
경남 남해군,은모래작은도서관,2000000,0,0,2000000
경남 의령군,의령덕암교회문고,1600000,0,1200000,2800000
경남 창원시,의창평생교육센터,8213360,68071247,18360959,94645566
경남 창원시,이미지작은도서관,4800000,13800000,7800000,26400000
경남 김해시,이안나누리작은도서관,6000000,18743580,2856420,27600000
경남 사천시,이안애작은도서관,3400000,0,600000,4000000
경남 양산시,이편한 작은 도서관,5000000,3600000,6000000,14600000
경남 진주시,이현동 웰가아파트 새마을문고,1000000,0,500000,1500000
경남 김해시,일동미라주아파트작은도서관,0,0,0,0
경남 김해시,일동한신꿈나무작은도서관,793230,16956000,2650770,20400000
경남 창원시,일신숲속마을작은도서관,2000000,0,100000,2100000
경남 창원시,자산마을문고,1500000,2400000,1200000,5100000
경남 창원시,자여마을도서관,6000000,15000000,6600000,27600000
경남 진주시,자이새마을작은도서관,1845210,0,0,1845210
경남 진주시,작은 영어도서관,0,0,0,0
경남 창원시,작은숲영어도서관,829510,1160000,9442110,11431620
경남 창녕군,장마새마을문고,0,0,0,0
경남 김해시,장유대우작은도서관,344740,13371450,6683810,20400000
경남 하동군,적량(죽치)새마을문고,0,0,500000,500000
경남 합천군,적중문고,1200000,0,0,1200000
