지역,도서관명,상호대차 유무,순회사서 유무,지원 여부,지원인력,지원예산,지원장서,지원프로
전남 목포시,꿈돌이작은도서관,그렇다,그렇다, ,0,0,0,0
전남 여수시,꿈을키우는 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,25200000,416,121
전남 나주시,꿈이있는 나주교회작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 무안군,꿈이있는 문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 강진군,꿈이있는아동문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 영광군,낙월작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 무안군,남악아이파크작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 무안군,남악주공2단지 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2000000,199,0
전남 순천시,남양휴튼작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,남제자치,그렇다,그렇다,그렇지 않다,0,0,0,0
전남 곡성군,녹색문고,그렇지 않다,그렇지 않다,그렇다,0,50,85,1
전남 광양시,농부네텃밭도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 화순군,느티나무마을도서관,그렇지 않다,그렇지 않다,그렇다,0,6000000,300,0
전남 화순군,늘푸른문고,그렇지 않다,그렇지 않다,그렇다,0,2500000,87,0
전남 장성군,다니엘작은도서관,그렇지 않다,그렇다,그렇다,0,0,100,0
전남 보성군,다보리 작은도서관(보성문화원내),그렇지 않다,그렇지 않다, ,0,0,0,0
전남 화순군,다사랑문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 광양시,다은작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 화순군,달빛작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 강진군,대구 작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 담양군,대덕문고(도서관),그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 광양시,대림 미리내 작은도서관,그렇다,그렇다,그렇다,0,7200000,472,0
전남 나주시,대방반딧불작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1250000,0,0
전남 순천시,대주2차푸른솔작은도서관,그렇지 않다,그렇지 않다,그렇다,0,9740000,0,0
전남 무안군,덕치도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 강진군,도룡문고,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 신안군,도초작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 고흥군,도화 푸른꿈 작은도서관,그렇다,그렇다,그렇다,0,0,0,0
전남 완도군,동고교회문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 광양시,동광양 중부 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 광양시,동광양평화문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,동신별빛작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,두산위브행복작은도서관,그렇지 않다,그렇지 않다,그렇다,1,1500000,300,1
전남 해남군,디딤돌문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,로얄골드빌아파트 작은도서관,그렇지 않다,그렇지 않다,그렇다,3,0,0,3
전남 순천시,롯데캐슬나눔작은도서관,그렇지 않다,그렇지 않다,그렇다,3,2375000,0,0
전남 해남군,마산신기문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 화순군,마중물작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,매곡자치작은도서관,그렇지 않다,그렇지 않다,그렇다,0,10365000,300,1
전남 광양시,매화반딧불작은도서관,그렇다,그렇다,그렇다,0,7200000,474,0
전남 목포시,모아엘가작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,목양작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1300000,0,0
전남 광양시,무등작은도서관,그렇다,그렇다,그렇다,0,7200000,507,0
전남 목포시,무지개작은도서관,그렇다,그렇다, ,0,0,0,0
전남 여수시,민들레작은도서관,그렇지 않다,그렇다,그렇다,1,23900000,338,5
전남 목포시,반딧불작은도서관,그렇다,그렇다, ,0,0,0,0
전남 나주시,배꽃작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1250000,0,0
전남 영광군,백수작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 해남군,백호문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 영광군,법성작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 순천시,별량첨산작은도서관,그렇지 않다,그렇지 않다,그렇다,0,11325000,5500,0
전남 고흥군,봉래 한빛 작은도서관,그렇지 않다,그렇다,그렇다,0,0,0,0
전남 담양군,봉산문고(봉산지역아동센터),그렇지 않다,그렇지 않다, ,0,0,0,0
전남 순천시,봉화호롱불작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 나주시,봉황면작은도서관,그렇지 않다,그렇지 않다,그렇다,1,1250000,0,0
전남 장흥군,부산면 작은독서실,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 나주시,비단고을용문작은도서관,그렇지 않다,그렇지 않다,그렇다,0,500000,0,0
전남 광양시,빛광양도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 화순군,빛나라도서관,그렇지 않다,그렇지 않다,그렇다,0,11200000,0,1
전남 무안군,사랑으로열린(작은)도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 강진군,산내들 지역아동센타,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 구례군,산동제일교회문고,그렇지 않다,그렇지 않다,그렇다,0,1000000,74,0
전남 여수시,삼일우리도서관,그렇지 않다,그렇지 않다,그렇다,0,1300000,0,0
전남 영암군,삼호벧엘작은도서관,그렇지 않다,그렇지 않다,그렇다,1,1500000,0,0
전남 순천시,상사용암,그렇지 않다,그렇지 않다,그렇다,0,10780000,0,0
전남 광양시,새마을꿈나무 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
전남 광양시,새마을문고 늘푸른도서관,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
전남 여수시,샘뿔인문학연구소작은도서관,그렇지 않다,그렇지 않다,그렇다,0,3000000,0,0
전남 나주시,샘터작은도서관,그렇지 않다,그렇지 않다,그렇다,0,500000,0,0
전남 장성군,샬롬작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,서면자치작은도서관,그렇다,그렇지 않다,그렇다,0,10000000,233,5
전남 곡성군,석청도서관,그렇다,그렇지 않다,그렇다,0,0,89,1
전남 화순군,세빛도서관,그렇지 않다,그렇지 않다,그렇다,1,2500000,180,1
전남 광양시,송보 영어 작은 도서관,그렇다,그렇다,그렇다,0,7200000,536,0
전남 광양시,송보꿈사랑도서관,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
전남 순천시,송촌 글마루작은도서관,그렇지 않다,그렇지 않다,그렇다,0,16500000,499,1
전남 순천시,순천만작은도서관,그렇다,그렇지 않다,그렇다,0,10240000,8000,550
전남 순천시,순천생각나무작은도서관,그렇지 않다,그렇지 않다,그렇다,0,9440000,0,0
전남 순천시,순천시호두작은도서관,그렇다,그렇지 않다,그렇다,0,13280000,0,2
전남 순천시,순천용오름작은도서관,그렇다,그렇지 않다,그렇다,2,9300000,130,4
전남 목포시,숲속작은도서관,그렇다,그렇다, ,0,0,0,0
전남 순천시,승주꿈꾸는,그렇지 않다,그렇지 않다,그렇다,0,0,0,0
전남 여수시,신기작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1300000,0,0
전남 순천시,신대중흥글마루작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 무안군,신동아파밀리에문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 해남군,신방마을문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 무안군,신성작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,신성풀꽃작은도서관,그렇다,그렇다,그렇다,0,10280000,297,1
전남 순천시,신원푸른숲작은도서관,그렇지 않다,그렇지 않다,그렇다,0,9440000,300,0
전남 완도군,신지햇살작은도서관,그렇지 않다,그렇지 않다,그렇다,0,17000000,366,0
전남 곡성군,심청골 작은도서관,그렇다,그렇다,그렇지 않다,0,0,0,0
전남 곡성군,심청효문화센터 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,0,50,0
전남 광양시,써니벨리도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,씨티작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 무안군,아낌없이주는나무 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 나주시,아이뜰작은도서관,그렇지 않다,그렇지 않다,그렇다,0,500000,0,0
전남 여수시,아이와 엄마 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,아주타운 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,9600000,0,0
전남 화순군,안심작은도서관,그렇지 않다,그렇지 않다,그렇다,0,5000000,0,0
전남 목포시,어깨동무작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,여서주공작은도서관,그렇지 않다,그렇다,그렇다,0,23900000,0,0
전남 여수시,여수중부작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1800000,0,0
전남 목포시,연꽃작은도서관,그렇다,그렇다, ,0,0,0,0
전남 순천시,연동대주,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,열린도서관,그렇지 않다,그렇지 않다,그렇다,0,1300000,0,0
전남 광양시,예닮문고,그렇지 않다,그렇지 않다,그렇다,0,1000000,0,0
전남 나주시,오계작은도서관,그렇지 않다,그렇지 않다,그렇다,0,500000,0,0
전남 곡성군,오산독서회 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 목포시,옥암꿈나무작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 목포시,옹달샘작은도서관,그렇다,그렇다, ,0,0,0,0
전남 완도군,완도제일작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,왕조2동자치작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,우성반딧불작은도서관,그렇다,그렇지 않다,그렇다,1,12480000,312,0
전남 무안군,운남 에덴문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,웅천지웰 작은도서관,그렇지 않다,그렇지 않다,그렇다,2,1900000,0,1
전남 곡성군,원등교회문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,원앙작은도서관,그렇지 않다,그렇다,그렇다,0,23900000,0,0
전남 무안군,원평산 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,2000000,0,0
전남 함평군,월야작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 장흥군,유치면 작은 도서실,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 목포시,은하수작은도서관,그렇다,그렇다, ,0,0,0,0
전남 무안군,자람터 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,3000000,0,0
전남 신안군,자은구영마을도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 순천시,작은나무작은도서관,그렇지 않다,그렇지 않다,그렇다,1,10440000,6065,0
전남 신안군,장산작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 여수시,장성도서관,그렇지 않다,그렇지 않다,그렇다,0,1300000,0,0
전남 장흥군,장평면작은독서실,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 장흥군,장흥 건산2차 휴먼시아 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,저전자치작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 나주시,제일작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,조곡자치작은도서관,그렇지 않다,그렇지 않다,그렇다,0,9340000,0,2
전남 순천시,조례금호작은도서관,그렇지 않다,그렇지 않다,그렇다,0,9965000,0,0
전남 순천시,조례종합복지관 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 강진군,좋은문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 곡성군,주산문고,그렇지 않다,그렇지 않다,그렇다,0,0,155,1
전남 순천시,주암광천작은도서관,그렇다,그렇지 않다,그렇다,0,9440000,8899,0
전남 여수시,주은금호 작은도서관,그렇지 않다,그렇다,그렇다,0,9500000,0,0
전남 곡성군,죽곡농민열린도서관,그렇지 않다,그렇지 않다,그렇다,0,14000000,60,0
전남 여수시,중앙작은도서관,그렇지 않다,그렇지 않다,그렇다,0,1400000,0,0
전남 신안군,증도작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 신안군,지도작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 화순군,지혜샘어린이문고,그렇지 않다,그렇지 않다,그렇다,0,0,50,0
전남 진도군,진도문화원 학고도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 여수시,책이랑나랑작은도서관,그렇지 않다,그렇다,그렇다,5,10900000,608,2
전남 순천시,책이랑툇마루작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 목포시,청개구리작은도서관,그렇다,그렇다, ,0,0,0,0
전남 완도군,청산지리문고,그렇다,그렇지 않다,그렇지 않다,0,0,0,0
전남 나주시,청소년수련관북카페,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 영암군,청용도서관,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
전남 목포시,초롱초롱작은도서관,그렇다,그렇다, ,0,0,0,0
전남 광양시,태금샬롬도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 광양시,태인 작은 도서관,그렇다,그렇다,그렇다,0,7200000,381,0
전남 나주시,파랑새작은도서관,그렇지 않다,그렇지 않다,그렇다,0,500000,0,0
전남 순천시,파랑새작은도서관,그렇지 않다,그렇지 않다,그렇다,0,4140000,0,2
전남 순천시,푸르미작은도서관,그렇지 않다,그렇지 않다,그렇다,0,10635000,294,0
전남 영암군,푸른나무 작은도서관,그렇지 않다,그렇지 않다,그렇다,1,1500000,120,0
전남 장흥군,푸른독서실,그렇지 않다,그렇지 않다,그렇다,0,0,70,0
전남 목포시,푸른솔작은도서관,그렇다,그렇다, ,0,0,0,0
전남 여수시,푸른정원작은도서관(구 두란노서원문고),그렇지 않다,그렇다,그렇다,1,8900000,0,0
전남 강진군,풀꽃문고,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,풍덕금호작은도서관,그렇다,그렇지 않다,그렇다,0,0,5,1
전남 순천시,피오레작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 목포시,피터팬작은도서관,그렇다,그렇다, ,0,0,0,0
전남 여수시,필립영어도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 광양시,필유사랑나눔도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 순천시,하날다래작은도서관,그렇다,그렇지 않다,그렇다,0,11495000,0,6
전남 곡성군,하늘나리 작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 목포시,하늘을나는도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 완도군,하리작은도서관,그렇지 않다,그렇지 않다,그렇지 않다,0,0,0,0
전남 신안군,하의작은도서관,그렇지 않다,그렇지 않다, ,0,0,0,0
전남 여수시,학마을 작은도서관,그렇지 않다,그렇지 않다,그렇다,0,9500000,0,0
전남 여수시,한려작은도서관,그렇지 않다,그렇다,그렇다,0,2040000,437,2
전남 영암군,한마음문고,그렇지 않다,그렇지 않다,그렇다,0,1500000,0,0
